algorithm,iterations,time
SA95,100,4.0
SA95,100,5.0
SA95,100,6.0
SA95,100,8.0
SA95,100,9.0
SA95,150,0.0
SA95,150,1.0
SA95,150,1.0
SA95,150,10.0
SA95,150,10.0
SA95,150,11.0
SA95,150,6.0
SA95,150,8.0
SA95,150,9.0
SA95,150,9.0
SA95,200,1.0
SA95,200,1.0
SA95,200,1.0
SA95,200,1.0
SA95,200,10.0
SA95,200,10.0
SA95,200,17.0
SA95,200,4.0
SA95,200,4.0
SA95,200,9.0
SA95,300,1.0
SA95,300,165.0
SA95,300,2.0
SA95,300,2.0
SA95,300,2.0
SA95,300,3.0
SA95,300,3.0
SA95,300,3.0
SA95,300,58.0
SA95,300,6.0
SA95,400,110.0
SA95,400,114.0
SA95,400,119.0
SA95,400,193.0
SA95,400,197.0
SA95,400,229.0
SA95,400,37.0
SA95,400,42.0
SA95,400,51.0
SA95,400,69.0
SA95,500,112.0
SA95,500,158.0
SA95,500,196.0
SA95,500,213.0
SA95,500,222.0
SA95,500,242.0
SA95,500,246.0
SA95,500,251.0
SA95,500,82.0
SA95,500,99.0
SA95,600,130.0
SA95,600,183.0
SA95,600,201.0
SA95,600,306.0
SA95,600,319.0
SA95,600,320.0
SA95,600,43.0
SA95,600,49.0
SA95,600,65.0
SA95,600,87.0
SA95,700,102.0
SA95,700,125.0
SA95,700,147.0
SA95,700,151.0
SA95,700,204.0
SA95,700,241.0
SA95,700,264.0
SA95,700,281.0
SA95,700,311.0
SA95,700,314.0
SA95,800,108.0
SA95,800,199.0
SA95,800,241.0
SA95,800,251.0
SA95,800,257.0
SA95,800,271.0
SA95,800,293.0
SA95,800,313.0
SA95,800,50.0
SA95,800,63.0
SA95,900,174.0
SA95,900,186.0
SA95,900,243.0
SA95,900,250.0
SA95,900,266.0
SA95,900,271.0
SA95,900,272.0
SA95,900,275.0
SA95,900,301.0
SA95,900,57.0
SA95,1000,231.0
SA95,1000,233.0
SA95,1000,283.0
SA95,1000,286.0
SA95,1000,286.0
SA95,1000,304.0
SA95,1000,306.0
SA95,1000,312.0
SA95,1000,71.0
SA95,1000,90.0
MIMIC50,1,10313.0
MIMIC50,1,10663.0
MIMIC50,1,11641.0
MIMIC50,1,12773.0
MIMIC50,1,12832.0
MIMIC50,1,15878.0
MIMIC50,1,5852.0
MIMIC50,1,6082.0
MIMIC50,1,6258.0
MIMIC50,1,9881.0
MIMIC50,50,32043.0
MIMIC50,50,34511.0
MIMIC50,50,35423.0
MIMIC50,50,37387.0
MIMIC50,50,38850.0
MIMIC50,50,42227.0
MIMIC50,50,45603.0
MIMIC50,50,46170.0
MIMIC50,50,46614.0
MIMIC50,50,47888.0
MIMIC50,100,41733.0
MIMIC50,100,50217.0
MIMIC50,100,55517.0
MIMIC50,100,62598.0
MIMIC50,100,63317.0
MIMIC50,100,64646.0
MIMIC50,100,65206.0
MIMIC50,100,68818.0
MIMIC50,100,71393.0
MIMIC50,100,71942.0
MIMIC50,150,69764.0
MIMIC50,150,70870.0
MIMIC50,150,76561.0
MIMIC50,150,79152.0
