algorithm,iterations,optimal
SA95,400,1196.4958360005612
SA95,400,1215.5816318596396
SA95,400,1227.5657506359864
SA95,400,1264.0092981096852
SA95,400,1272.7014702613817
SA95,400,1299.122695125358
SA95,400,1313.5768323529453
SA95,400,1492.7514925270677
SA95,500,1491.8297409598301
SA95,500,1580.4016638917747
SA95,500,1588.1876630112133
SA95,500,1622.0182715496358
SA95,500,1628.8575965989153
SA95,500,1766.3121590929827
SA95,500,1767.3020791519173
SA95,500,1778.8944699836672
SA95,500,1878.4357120440657
SA95,500,1900.14717426255
SA95,600,1790.6712907675442
SA95,600,1850.0248534558293
SA95,600,1924.3158874119408
SA95,600,1941.6675462076125
SA95,600,2021.4949370583124
SA95,600,2027.7337584041852
SA95,600,2050.6949162213327
SA95,600,2070.8843212205297
SA95,600,2081.6843903047284
SA95,600,2089.4133482212037
SA95,700,1928.9494994482134
SA95,700,1996.2314326830963
SA95,700,2035.6643007354
SA95,700,2130.7418082145614
SA95,700,2161.763044547336
SA95,700,2173.541233344973
SA95,700,2239.213922101555
SA95,700,2305.5745010010974
SA95,700,2307.9018485383526
SA95,700,2320.4756763034375
SA95,800,2246.681263689925
SA95,800,2268.211557664004
SA95,800,2278.0544069232833
SA95,800,2298.4569373108534
SA95,800,2329.3090809329815
SA95,800,2330.932797899627
SA95,800,2354.332520516959
SA95,800,2381.2431016045152
SA95,800,2424.310149523291
SA95,800,2438.6167225510912
SA95,900,2284.297519901234
SA95,900,2317.7185819273514
SA95,900,2324.5397145153265
SA95,900,2352.7546172463376
SA95,900,2365.3731256322967
SA95,900,2407.1457835020483
SA95,900,2413.6560047438584
SA95,900,2437.7225217581904
SA95,900,2446.129268055057
SA95,900,2463.8336935250813
SA95,1000,2317.6247276015824
SA95,1000,2326.78597274654
SA95,1000,2395.975387043773
SA95,1000,2408.077759238575
SA95,1000,2417.60425257164
SA95,1000,2423.5658698295797
SA95,1000,2448.4830535092347
SA95,1000,2463.045703569738
SA95,1000,2480.83019913178
SA95,1000,2486.0594839850983
MIMIC50,1,1670.5043289685102
MIMIC50,1,1718.428970331599
MIMIC50,1,1761.4225166862916
MIMIC50,1,1768.2719088583228
MIMIC50,1,1776.8893160572943
MIMIC50,1,1777.674494793775
MIMIC50,1,1844.553053284439
MIMIC50,1,1847.845487977665
MIMIC50,1,1915.094535772021
MIMIC50,1,1920.9315594644493
MIMIC50,50,2463.9858918284194
MIMIC50,50,2470.027710715676
MIMIC50,50,2485.2497427364206
MIMIC50,50,2485.911962479736
MIMIC50,50,2489.560549683862
MIMIC50,50,2491.1526977136964
MIMIC50,50,2492.0634790090285
MIMIC50,50,2493.004209362401
MIMIC50,50,2495.7326870376073
MIMIC50,50,2507.098134003415
MIMIC50,100,2501.4981313579137
MIMIC50,100,2501.5750838261415
MIMIC50,100,2503.245531147768
MIMIC50,100,2505.566975803761
MIMIC50,100,2505.7834434051933
MIMIC50,100,2507.434266111661
MIMIC50,100,2509.2740251209325
MIMIC50,100,2509.7996731186527
MIMIC50,100,2511.2430040827176
MIMIC50,100,2512.0619269067333
MIMIC50,150,2504.9487545888014
MIMIC50,150,2505.538085591405
MIMIC50,150,2508.300863980239
MIMIC50,150,2510.041307265201
MIMIC50,150,2510.2688097827167
MIMIC50,150,2510.899984073797
MIMIC50,150,2510.899984073797
MIMIC50,150,2511.0877326067325
MIMIC50,150,2511.4864368362855
MIMIC50,150,2512.0522992369906
MIMIC50,200,2505.6892680451742
MIMIC50,200,2507.616174707386
MIMIC50,200,2508.300863980239
MIMIC50,200,2510.041307265201
MIMIC50,200,2510.041307265201
MIMIC50,200,2511.2430040827176
MIMIC50,200,2512.0619269067333
MIMIC50,200,2512.4606311362863
MIMIC50,200,2512.4606311362863
MIMIC50,200,2512.4606311362863
MIMIC50,300,2510.041307265201
MIMIC50,300,2510.041307265201
MIMIC50,300,2511.4864368362855
MIMIC50,300,2512.0522992369906
MIMIC50,300,2512.0619269067333
MIMIC50,300,2512.0619269067333
MIMIC50,300,2512.4606311362863
MIMIC50,300,2512.4606311362863
MIMIC50,300,2512.4606311362863
MIMIC50,300,2512.4606311362863
MIMIC50,400,2512.4606311362863
MIMIC50,400,2512.4606311362863
MIMIC50,400,2512.4606311362863
MIMIC50,400,2512.4606311362863
MIMIC50,400,2512.4606311362863
MIMIC50,400,2512.4606311362863
MIMIC50,400,2512.4606311362863
MIMIC50,400,2512.4606311362863
MIMIC50,400,2512.4606311362863
MIMIC50,400,2512.4606311362863
MIMIC50,500,2510.899984073797
MIMIC50,500,2512.4606311362863
MIMIC50,500,2512.4606311362863
MIMIC50,500,2512.4606311362863
MIMIC50,500,2512.4606311362863
MIMIC50,500,2512.4606311362863
MIMIC50,500,2512.4606311362863
MIMIC50,500,2512.4606311362863
MIMIC50,500,2512.4606311362863
MIMIC50,500,2512.4606311362863
MIMIC50,600,2512.4606311362863
MIMIC50,600,2512.4606311362863
MIMIC50,600,2512.4606311362863
MIMIC50,600,2512.4606311362863
MIMIC50,600,2512.4606311362863
MIMIC50,600,2512.4606311362863
MIMIC50,600,2512.4606311362863
MIMIC50,600,2512.4606311362863
MIMIC50,600,2512.4606311362863
MIMIC50,600,2512.4606311362863
MIMIC50,700,2512.4606311362863
MIMIC50,700,2512.4606311362863
MIMIC50,700,2512.4606311362863
MIMIC50,700,2512.4606311362863
MIMIC50,700,2512.4606311362863
MIMIC50,700,2512.4606311362863
MIMIC50,700,2512.4606311362863
MIMIC50,700,2512.4606311362863
MIMIC50,700,2512.4606311362863
MIMIC50,700,2512.4606311362863
MIMIC50,800,2512.4606311362863
