algorithm,iterations,optimal
MIMIC50,3500,96.0
MIMIC50,4000,88.0
MIMIC50,4000,92.0
MIMIC50,4000,92.0
MIMIC50,4000,92.0
MIMIC50,4000,94.0
MIMIC50,4000,94.0
MIMIC50,4000,96.0
MIMIC50,4000,96.0
MIMIC50,4000,96.0
MIMIC50,4000,96.0
MIMIC50,4500,90.0
MIMIC50,4500,90.0
MIMIC50,4500,92.0
MIMIC50,4500,92.0
MIMIC50,4500,92.0
MIMIC50,4500,92.0
MIMIC50,4500,92.0
MIMIC50,4500,94.0
MIMIC50,4500,94.0
MIMIC50,4500,94.0
MIMIC50,5000,90.0
MIMIC50,5000,92.0
MIMIC50,5000,92.0
MIMIC50,5000,94.0
MIMIC50,5000,94.0
MIMIC50,5000,94.0
MIMIC50,5000,94.0
MIMIC50,5000,94.0
MIMIC50,5000,96.0
MIMIC50,5000,98.0
MIMIC200,1,44.0
MIMIC200,1,45.0
MIMIC200,1,46.0
MIMIC200,1,47.0
MIMIC200,1,47.0
MIMIC200,1,48.0
MIMIC200,1,48.0
MIMIC200,1,51.0
MIMIC200,1,51.0
MIMIC200,1,51.0
MIMIC200,500,78.0
MIMIC200,500,81.0
MIMIC200,500,82.0
MIMIC200,500,84.0
MIMIC200,500,84.0
MIMIC200,500,86.0
MIMIC200,500,86.0
MIMIC200,500,86.0
MIMIC200,500,88.0
MIMIC200,500,88.0
MIMIC200,1000,80.0
MIMIC200,1000,82.0
MIMIC200,1000,84.0
MIMIC200,1000,84.0
MIMIC200,1000,86.0
MIMIC200,1000,88.0
MIMIC200,1000,88.0
MIMIC200,1000,88.0
MIMIC200,1000,92.0
MIMIC200,1000,94.0
MIMIC200,1500,82.0
MIMIC200,1500,84.0
MIMIC200,1500,84.0
MIMIC200,1500,84.0
MIMIC200,1500,86.0
MIMIC200,1500,90.0
MIMIC200,1500,90.0
MIMIC200,1500,90.0
MIMIC200,1500,90.0
MIMIC200,1500,92.0
MIMIC200,2000,82.0
MIMIC200,2000,82.0
MIMIC200,2000,84.0
MIMIC200,2000,86.0
MIMIC200,2000,88.0
MIMIC200,2000,88.0
MIMIC200,2000,88.0
MIMIC200,2000,88.0
MIMIC200,2000,90.0
MIMIC200,2000,92.0
MIMIC200,2500,84.0
MIMIC200,2500,86.0
MIMIC200,2500,86.0
MIMIC200,2500,86.0
MIMIC200,2500,88.0
MIMIC200,2500,88.0
MIMIC200,2500,88.0
MIMIC200,2500,90.0
MIMIC200,2500,92.0
MIMIC200,2500,92.0
MIMIC200,3000,84.0
MIMIC200,3000,86.0
MIMIC200,3000,86.0
MIMIC200,3000,88.0
MIMIC200,3000,90.0
MIMIC200,3000,90.0
MIMIC200,3000,92.0
MIMIC200,3000,92.0
MIMIC200,3000,94.0
MIMIC200,3000,94.0
MIMIC200,3500,86.0
MIMIC200,3500,86.0
MIMIC200,3500,88.0
MIMIC200,3500,90.0
MIMIC200,3500,90.0
MIMIC200,3500,90.0
MIMIC200,3500,90.0
MIMIC200,3500,92.0
MIMIC200,3500,94.0
MIMIC200,3500,94.0
MIMIC200,4000,84.0
MIMIC200,4000,84.0
MIMIC200,4000,88.0
MIMIC200,4000,88.0
MIMIC200,4000,90.0
MIMIC200,4000,92.0
MIMIC200,4000,92.0
MIMIC200,4000,92.0
MIMIC200,4000,94.0
MIMIC200,4000,94.0
MIMIC200,4500,88.0
MIMIC200,4500,88.0
MIMIC200,4500,88.0
MIMIC200,4500,88.0
MIMIC200,4500,90.0
MIMIC200,4500,90.0
MIMIC200,4500,90.0
MIMIC200,4500,92.0
MIMIC200,4500,94.0
MIMIC200,4500,98.0
MIMIC200,5000,84.0
MIMIC200,5000,88.0
MIMIC200,5000,90.0
MIMIC200,5000,90.0
MIMIC200,5000,92.0
MIMIC200,5000,92.0
MIMIC200,5000,92.0
MIMIC200,5000,92.0
MIMIC200,5000,92.0
MIMIC200,5000,92.0
